date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:05:29	15822/15822	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:38:40%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_max	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql4c2b.html	(from http://www.w3schools.com/sql/sql_func_max.asp)
10:05:29	15770/15770	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:23:59%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_min	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlc59d.html	(from http://www.w3schools.com/sql/sql_func_min.asp)
10:05:30	15834/15834	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:54:20%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_sum	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqla86b.html	(from http://www.w3schools.com/sql/sql_func_sum.asp)
10:05:30	15936/15936	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:39:56%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_groupby	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql2fd2.html	(from http://www.w3schools.com/sql/sql_groupby.asp)
10:05:30	16037/16037	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:39:01%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_groupby_2	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlbf58.html	(from http://www.w3schools.com/sql/sql_groupby.asp)
10:05:31	15974/15974	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:45:19%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_having	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqld5a7.html	(from http://www.w3schools.com/sql/sql_having.asp)
10:05:31	16019/16019	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:34:19%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_having_where	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlc5c8.html	(from http://www.w3schools.com/sql/sql_having.asp)
10:05:32	15837/15837	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:47:34%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ucase&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqle13e.html	(from http://www.w3schools.com/sql/sql_func_ucase.asp)
10:05:32	15779/15779	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:14:57%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_lcase&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql8465.html	(from http://www.w3schools.com/sql/sql_func_lcase.asp)
10:05:32	15768/15768	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:27:35%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_mid&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql76d0.html	(from http://www.w3schools.com/sql/sql_func_mid.asp)
10:05:33	15786/15786	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:06:46%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_len&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql38df.html	(from http://www.w3schools.com/sql/sql_func_len.asp)
10:05:33	15782/15782	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:06:46%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_round	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql580c.html	(from http://www.w3schools.com/sql/sql_func_round.asp)
10:05:33	15835/15835	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:33:57%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_now&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql0351.html	(from http://www.w3schools.com/sql/sql_func_now.asp)
10:05:34	15856/15856	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2004:58:41%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_format&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlfa4e.html	(from http://www.w3schools.com/sql/sql_func_format.asp)
10:05:34	10005/10005	---M-Z	200	added ('OK')	text/css	etag:%222b2bb526cf4bd21:0%22	http://www.w3schools.com/lib/codemirror.css	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/lib/codemirror.css	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:36	445167/445167	---M-Z	200	added ('OK')	application/x-javascript	etag:%225d81dc5a2e46d21:0%22	http://www.w3schools.com/lib/codemirror.js	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/lib/codemirror.js	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:37	34151/34151	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221d6a868304ad21:0%22	http://www.w3schools.com/lib/codemirror_sql.js	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/lib/codemirror_sql.js	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:38	159008/159008	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e5b9153e5e49d21:0%22	http://www.w3schools.com/w3Database.js	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/w3Database.js	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:39	496/496	---M--	200	added ('OK')	image/gif	etag:%225911d21fc5acf1:0%22	http://www.w3schools.com/images/incompatible_ie2020.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/images/incompatible_ie2020.gif	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:39	471/471	---M--	200	added ('OK')	image/gif	etag:%2274418d98c4acf1:0%22	http://www.w3schools.com/images/compatible_chrome2020.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/images/compatible_chrome2020.gif	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:39	504/504	---M--	200	added ('OK')	image/gif	etag:%2226ba71fc5acf1:0%22	http://www.w3schools.com/images/incompatible_firefox2020.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/images/incompatible_firefox2020.gif	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:40	505/505	---M--	200	added ('OK')	image/gif	etag:%224b87789dc4acf1:0%22	http://www.w3schools.com/images/compatible_safari2020.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/images/compatible_safari2020.gif	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:40	678/678	---M--	200	added ('OK')	image/gif	etag:%22b8be247a697d21:0%22	http://www.w3schools.com/images/compatible_opera2020.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/images/compatible_opera2020.gif	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:40	0/0	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:06:53%20GMT	http://www.w3schools.com/sql/trysql_view.asp?x=	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql_view52a0.html	(from http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all)
10:05:41	2501/2501	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2009:06:54%20GMT	http://www.w3schools.com/sql/POST	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/POST.b9.delayed	(from http://www.w3schools.com/lib/w3schools_footer.js)
